id,work_area_id,item_name,item_code,category,unit,target_quantity,design_version,notes
,wa_paving_ch300,厚150mm,302-1-3,paving,m2,9254.0,351-import-v1,source_file=300章路面.xlsx; sheet=300章; source_column=数量; row=5
,wa_hengludian_bridge_l,桥面边部碎石盲沟,418-2,bridge,m3,21.599999999999998,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=98
,wa_hengludian_bridge_l,泄水管,418-3,bridge,套,48.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=99
,wa_greening_ch700,种植土,702-1-2,greening,m3,13645.8,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=5
,wa_greening_ch700,喷播草籽，15-20克/m2,703-1-1,greening,m2,1409.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=7
,wa_greening_ch700,果岭草，满铺,703-4-1,greening,m2,2517.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=9
,wa_greening_ch700,"香樟，Φ10.1-12cm，H501-550cm,P301-350cm",704-1-1,greening,棵,388.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=12
,wa_greening_ch700,"金桂，d15.1-16cm，H401-450cm,P351-400cm",704-1-2,greening,棵,82.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=13
,wa_greening_ch700,银杏，Φ16.1-18cm，H601-650cm以上，P301-351cm,704-1-3,greening,棵,123.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=14
,wa_greening_ch700,紫薇，d8.1-9cm，H301-350cm，P251-300cm,704-1-4,greening,棵,559.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=15
,wa_greening_ch700,"红叶石楠柱，H180-200cm,P81-100cm",704-1-5,greening,棵,80.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=16
,wa_greening_ch700,"金森女贞锥，H81-90cm,P51-60cm",704-2-1,greening,棵,100.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=18
,wa_greening_ch700,"夹竹桃，H201-250cm,P141-160cm",704-2-3,greening,棵,114.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=19
,wa_greening_ch700,树状月季，d5.1-6,704-2-4,greening,棵,69.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=20
,wa_greening_ch700,"四季桂绿篱，H101-150cm,P60-80cm，4株/m2",704-3-1,greening,m2,800.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=22
,wa_greening_ch700,"八角金盘，H51-55cm,P41-45cm，25株/m2",704-3-2,greening,m2,5313.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=23
,wa_greening_ch700,"红叶石楠，H41-45cm,P41-45cm，36株/m2",704-3-3,greening,m2,529.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=24
,wa_greening_ch700,"毛鹃，H31-40cm,P31-40cm，36株/m2",704-3-4,greening,m2,2094.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=25
,wa_greening_ch700,"茶梅，H41-45cm,P31-40cm，36株/m2",704-3-5,greening,m2,941.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=26
,wa_greening_ch700,"翠芦莉，H41-45cm,P31-40cm，36株/m2",704-3-6,greening,m2,1018.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=27
,wa_greening_ch700,"金森女贞，H41-45cm,P41-45cm，36丛/m2",704-3-7,greening,m2,2075.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=28
,wa_greening_ch700,品种月季，H41-45，P31-40cm，4株/m2,704-3-8,greening,m2,307.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=29
,wa_greening_ch700,云南黄馨，H46-50，P31-40cm，36株/m2,704-3-9,greening,m2,258.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=30
,wa_greening_ch700,矮麦冬，3-5芽/丛，49丛/m2,704-3-10,greening,m2,1409.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=31
,wa_greening_ch700,清苗,704-12,greening,m2,14768.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=32
,wa_greening_ch700,路基段,706-1,greening,m,304.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=34
,wa_greening_ch700,桥梁段,706-2,greening,m,1046.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=35
,wa_greening_ch700,沉淀池,707-1,greening,座,15.0,351-import-v1,source_file=第 700 章 绿化及环境保护工程.xlsm; sheet=700章; source_column=数量; row=37
,wa_selfsupport_steelpipe,光圆钢筋,403-1-1,bridge,kg,540.9000000000001,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=5
,wa_selfsupport_steelpipe,带肋钢筋,403-1-2,bridge,kg,5558.4,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=6
,wa_selfsupport_steelpipe,光圆钢筋,403-2-1,bridge,kg,422.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=8
,wa_selfsupport_steelpipe,带肋钢筋,403-2-2,bridge,kg,3504.4000000000005,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=9
,wa_selfsupport_steelpipe,冷轧带肋钢筋焊接网 (台身防裂钢筋网）,403-2-3,bridge,kg,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=10
,wa_selfsupport_steelpipe,光圆钢筋,403-3-1,bridge,kg,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=12
,wa_selfsupport_steelpipe,带肋钢筋,403-3-2,bridge,kg,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=13
,wa_selfsupport_steelpipe,D10冷轧钢筋焊接网,403-3-3-2,bridge,kg,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=15
,wa_selfsupport_steelpipe,光圆钢筋,403-4-1,bridge,kg,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=17
,wa_selfsupport_steelpipe,带肋钢筋,403-4-2,bridge,kg,1493.72,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=18
,wa_selfsupport_steelpipe,基础挖方及回填,404-1,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=20
,wa_selfsupport_steelpipe,桩径1.2m,405-3-4,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=23
,wa_selfsupport_steelpipe,桩径1.3m,405-3-5,bridge,m,39.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=24
,wa_selfsupport_steelpipe,桩径1.5m,405-3-7,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=25
,wa_selfsupport_steelpipe,桩径1.8m,405-3-10,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=26
,wa_selfsupport_steelpipe,声测管,405-4,bridge,m,121.5,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=27
,wa_selfsupport_steelpipe,C30混凝土,410-1-4,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=30
,wa_selfsupport_steelpipe,C30混凝土,410-2-1-2,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=33
,wa_selfsupport_steelpipe,C35混凝土,410-2-1-3,bridge,m3,21.38,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=34
,wa_selfsupport_steelpipe,C25混凝土（镇墩）,410-2-1-1,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=36
,wa_selfsupport_steelpipe,C35混凝土,410-2-2-3,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=37
,wa_selfsupport_steelpipe,C50混凝土(盖梁挡块）,410-2-3-3,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=39
,wa_selfsupport_steelpipe,C35混凝土（台帽、挡块、挡土板）,410-2-3-5,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=40
,wa_selfsupport_steelpipe,C35混凝土（耳背墙）,410-2-4-3,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=41
,wa_selfsupport_steelpipe,C50混凝土,410-2-5-3,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=43
,wa_selfsupport_steelpipe,C35混凝土,410-2-5-5,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=44
,wa_selfsupport_steelpipe,C35混凝土(柱系梁）,410-2-6-3,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=46
,wa_selfsupport_steelpipe,C35混凝土,410-2-7-5,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=48
,wa_selfsupport_steelpipe,C50混凝土,410-5-5,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=50
,wa_selfsupport_steelpipe,C35混凝土,410-6-5,bridge,m3,9.469999999999999,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=52
,wa_selfsupport_steelpipe,C50混凝土（护栏背包砼加劲肋）,410-6-8,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=53
,wa_selfsupport_steelpipe,后张法预应力钢绞线,411-5,bridge,kg,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=55
,wa_selfsupport_steelpipe,C50混凝土（预制部分）,411-8-3-3,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=58
,wa_selfsupport_steelpipe,C50混凝土,411-4-8-3,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=60
,wa_selfsupport_steelpipe,M7.5浆砌片石,413-1-1,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=63
,wa_selfsupport_steelpipe,六角空心块,413-4-1,bridge,m2,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=65
,wa_selfsupport_steelpipe,预埋钢材,414-1,bridge,kg,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=67
,wa_selfsupport_steelpipe,水泥混凝土桥面调平层（C50）,415-1,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=69
,wa_selfsupport_steelpipe,GBZJ 250×300×52mm,416-1-1,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=72
,wa_selfsupport_steelpipe,GBZJ 250×250×41mm,416-1-2,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=73
,wa_selfsupport_steelpipe,GPZ(2019)1.5 SX,416-2-1,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=75
,wa_selfsupport_steelpipe,GPZ(2019)1.5 DX,416-2-2,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=76
,wa_selfsupport_steelpipe,GPZ(2019)2.5 SX,416-2-3,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=77
,wa_selfsupport_steelpipe,GPZ(2019)2.5 DX,416-2-4,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=78
,wa_selfsupport_steelpipe,GPZ(2019)2.5 GD,416-2-5,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=79
,wa_selfsupport_steelpipe,GPZ(2019)2.0 SX,416-2-6,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=80
,wa_selfsupport_steelpipe,GPZ(2019)2.0 DX,416-2-7,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=81
,wa_selfsupport_steelpipe,GPZ(2019)3.5 SX,416-2-8,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=82
,wa_selfsupport_steelpipe,GPZ(2019)3.5 DX,416-2-9,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=83
,wa_selfsupport_steelpipe,GPZ(2019)3.5 GD,416-2-10,bridge,个,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=84
,wa_selfsupport_steelpipe,40型,417-5-1,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=87
,wa_selfsupport_steelpipe,60型,417-5-2,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=88
,wa_selfsupport_steelpipe,80型,417-5-3,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=89
,wa_selfsupport_steelpipe,160型,417-5-5,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=90
,wa_selfsupport_steelpipe,DN160,418-1-1,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=93
,wa_selfsupport_steelpipe,DN200,418-1-2,bridge,m,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=94
,wa_selfsupport_steelpipe,桥面边部碎石盲沟,418-2,bridge,m3,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=95
,wa_selfsupport_steelpipe,泄水管,418-3,bridge,套,0.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=96
,wa_selfsupport_steelpipe,DN1000钢管（Q235B镇静钢）,424-1,bridge,m,63.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=98
,wa_selfsupport_steelpipe,套筒式伸缩节,424-2,bridge,套,1.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=103
,wa_selfsupport_steelpipe,限高标志,424-3,bridge,套,1.0,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=104
,wa_selfsupport_steelpipe,光圆钢筋（竖井盖板钢筋）,424-4,bridge,kg,12.33,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=105
,wa_selfsupport_steelpipe,C30混凝土（竖井盖板C30混凝土）,424-5,bridge,kg,0.18,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=106
,wa_selfsupport_steelpipe,C25混凝土（竖井井身镇墩，修复C25混凝土）,424-6,bridge,m3,30.26,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=107
,wa_selfsupport_steelpipe,砂砾垫层,424-7,bridge,m3,32.32,351-import-v1,source_file=自承式平直形架空钢管\自承式平直形架空钢管.xls; sheet=工程量清单; source_column=数量; row=108
,wa_mazhai_aux_a_bridge,光圆钢筋,403-1-1,bridge,kg,806.5,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=5
,wa_mazhai_aux_a_bridge,带肋钢筋,403-1-2,bridge,kg,7892.499999999999,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=6
,wa_mazhai_aux_a_bridge,光圆钢筋,403-2-1,bridge,kg,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=8
,wa_mazhai_aux_a_bridge,带肋钢筋,403-2-2,bridge,kg,17014.598124,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=9
,wa_mazhai_aux_a_bridge,冷轧带肋钢筋焊接网 (台身防裂钢筋网）,403-2-3,bridge,kg,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=10
,wa_mazhai_aux_a_bridge,光圆钢筋,403-3-1,bridge,kg,3531.5,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=12
,wa_mazhai_aux_a_bridge,带肋钢筋,403-3-2,bridge,kg,13528.5,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=13
,wa_mazhai_aux_a_bridge,D10冷轧钢筋焊接网,403-3-3-2,bridge,kg,2369.2799999999997,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=15
,wa_mazhai_aux_a_bridge,光圆钢筋,403-4-1,bridge,kg,1226.8000000000002,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=17
,wa_mazhai_aux_a_bridge,带肋钢筋,403-4-2,bridge,kg,10398.1,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=18
,wa_mazhai_aux_a_bridge,基础挖方及回填,404-1,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=20
,wa_mazhai_aux_a_bridge,桩径1.2m,405-3-4,bridge,m,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=23
,wa_mazhai_aux_a_bridge,桩径1.3m,405-3-5,bridge,m,55.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=24
,wa_mazhai_aux_a_bridge,桩径1.5m,405-3-7,bridge,m,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=25
,wa_mazhai_aux_a_bridge,桩径1.8m,405-3-10,bridge,m,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=26
,wa_mazhai_aux_a_bridge,声测管,405-4,bridge,m,171.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=27
,wa_mazhai_aux_a_bridge,C30混凝土,410-1-4,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=30
,wa_mazhai_aux_a_bridge,C30混凝土,410-2-1-2,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=33
,wa_mazhai_aux_a_bridge,C35混凝土,410-2-1-3,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=34
,wa_mazhai_aux_a_bridge,C25混凝土（镇墩）,410-2-1-1,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=36
,wa_mazhai_aux_a_bridge,C35混凝土,410-2-2-3,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=37
,wa_mazhai_aux_a_bridge,C50混凝土(盖梁挡块）,410-2-3-3,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=39
,wa_mazhai_aux_a_bridge,C35混凝土（台帽、挡块、挡土板）,410-2-3-5,bridge,m3,1.44,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=40
,wa_mazhai_aux_a_bridge,C35混凝土（耳背墙）,410-2-4-3,bridge,m3,32.7,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=41
,wa_mazhai_aux_a_bridge,C50混凝土,410-2-5-3,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=43
,wa_mazhai_aux_a_bridge,C35混凝土,410-2-5-5,bridge,m3,47.52,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=44
,wa_mazhai_aux_a_bridge,C35混凝土(柱系梁）,410-2-6-3,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=46
,wa_mazhai_aux_a_bridge,C35混凝土,410-2-7-5,bridge,m3,0.672,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=48
,wa_mazhai_aux_a_bridge,C50混凝土,410-5-5,bridge,m3,13.78,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=50
,wa_mazhai_aux_a_bridge,C35混凝土,410-6-5,bridge,m3,65.96000000000001,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=52
,wa_mazhai_aux_a_bridge,C50混凝土（护栏背包砼加劲肋）,410-6-8,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=53
,wa_mazhai_aux_a_bridge,后张法预应力钢绞线,411-5,bridge,kg,2855.4,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=55
,wa_mazhai_aux_a_bridge,C50混凝土（预制部分）,411-8-3-3,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=58
,wa_mazhai_aux_a_bridge,C50混凝土,411-4-8-3,bridge,m3,77.44,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=60
,wa_mazhai_aux_a_bridge,M7.5浆砌片石,413-1-1,bridge,m3,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=63
,wa_mazhai_aux_a_bridge,六角空心块,413-4-1,bridge,m2,120.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=65
,wa_mazhai_aux_a_bridge,预埋钢材,414-1,bridge,kg,572.4000000000001,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=67
,wa_mazhai_aux_a_bridge,水泥混凝土桥面调平层（C50）,415-1,bridge,m3,18.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=69
,wa_mazhai_aux_a_bridge,GBZJ 250×300×52mm,416-1-1,bridge,个,12.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=72
,wa_mazhai_aux_a_bridge,GBZJ 250×250×41mm,416-1-2,bridge,个,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=73
,wa_mazhai_aux_a_bridge,GPZ(2019)1.5 SX,416-2-1,bridge,个,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=75
,wa_mazhai_aux_a_bridge,GPZ(2019)1.5 DX,416-2-2,bridge,个,0.0,351-import-v1,source_file=马宅互通A、B辅道桥\马宅互通A辅道桥.xls; sheet=工程量清单; source_column=数量; row=76
