id,work_area_id,resource_type,resource_name,quantity,unit,record_day,supplier,notes
,wa_mzdq,machine,机械设备,9.0,set,402,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,402,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,402,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx
,wa_lm300,machine,机械设备,16.0,set,402,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx; detail=炮头机2台 挖掘机6台 后八轮8辆
,wa_lm300,labor,班组人数,2.0,person,402,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx
,wa_lm300,machine,机械设备,6.0,set,402,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,402,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,219,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,219,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,219,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,219,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,219,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,219,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx
,wa_lm300,machine,机械设备,11.0,set,219,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx; detail=炮头机2台 挖掘机4台 后八车5辆
,wa_lm300,labor,班组人数,2.0,person,219,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx
,wa_lm300,machine,机械设备,6.0,set,219,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,219,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报.xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
